owner,campaigns,lfp_campaigns
0HTw2fvM4pTEyCKUUfqCD6FHInD3,1,0
0HUlw7Z57tO5R17Qv6QDkHbPEJ42,1,0
0HWGYhCN1hZ269aJd5s0cCFbFe13,1,0
0HWXoqAo5Te2ArV5auYKXirPoVJ2,1,1
0HYEsmOCHdWlsWAR230fkyoyNsB2,1,0
0Ha4TP8hN9QAYZ0h3Yt3I2nsVuO2,1,0
0HcRi0hBOURKUagf9BougWE6nrn2,1,0
0Hic3t1aMyeFtCY9EJb0xRQMql02,1,0
0HklMPn9sWhwewpmPHNzNQRSoSc2,2,0
0HltCgXExHfO4aU1qw6sByHEh4s2,2,0
0HoScZFKjcWmkxdHnWmxkoJcmuI3,1,0
0Hukx1HlDHgtCxnttDo4SLVgBGo1,1,0
0Hygwi1gqcMVYuNZ51OJSq4J1qQ2,6,1
0Hz42VLOlWebXANHsk1va5Wu7Ge2,3,0
0I49kIhaC7PDXnY8kluuhK53aCz1,1,0
0I53aS0p0tXPZcSsnvezYDOBnhl1,1,0
0IJ4KSRInNMxSGiozesDyndjF9i2,1,0
0IKVEPT8L5fRwx2llw9LeKC8wPg1,1,0
0IP3pkpThZVCTuizS15bNmUZOf43,1,0
0IQhqIgYlvRuLiOlMqJbRvj3AAy1,1,0
0IQvn1uoTuWgzpy88Gjc7Eyn9AL2,1,0
0ITKKYFCT0W22m9Snitp9jtOl6y1,1,0
0IYdBqiDxfXavUlZQOHj9hIWBR83,1,0
0IYgEdf5ssVd3n1bwLAHkePBvj62,1,0
0IZ58H3aLEQmHVWG7JVfj6B1D6A3,2,0
0IZv0UdIS7ShEcfgbvGYSzK8tdt1,3,1
0IabtpMrI0VSlyuBXWl1Z6OlFEG2,1,0
0IbOmu0OFgfm1abqqxKx8uUXe4d2,1,0
0IcX1MlmBjQht0Eba0K9wDEplP52,2,0
0IdvaNVfrtXxtNYIBkHRPX5ypsr1,3,0
0IhAl8LigYRvn39NqknptVutryf2,1,0
0IhO8cWoqBXKCHVkXLkPqRVyCrA3,1,0
0IhOe0tZmHW4l6WyRm5GS8bExOg1,1,0
0IoNnv3bEpfa6xTrcZPoWWCYnRn1,1,0
0IqAYH2xFFTUiCrixe0FXwdNMmf1,1,0
0Is6Z4JoCmQQkN3XMOPOsDwwtl72,3,0
0ItkdBIPnBU2TU2uT0eoMlbjO363,2,0
0Iu7U9f81QNw4AKwcFjvZ6aJ6Vp1,3,0
0Iu7wBM1KBTnyGTbWRDaqJoA1Oe2,2,0
0Izcj1ObfaY5urF3MzVzSnxbIK03,1,0
0J0010zcSRg8qbakm1VupIf33wv2,1,0
0J1LmcD0Y5Vav4XKzz0cgNygYdp2,1,0
0J808Smjf8RA660O62EOhjxDNXj1,1,0
0JDisarxvQdcVzuHAR4Meyjlvj72,1,0
0JFeaEMQhmYkdUWVVqeSRKXemA42,1,0
0JHfsLVyhEhiJUYyokJeat3yzqr1,1,0
0JL7TphpY1RdWrytfTJALI98tia2,1,0
0JSQLUoDEvcJGS9mIl4zrAHpqw12,3,0
0JVfU004M8fasLg5jFLVAOKW1Un2,1,0
0JWQXI8gMoYXLDnH2jXAh83SzRI3,1,0
0JX4PXL7c9SUy1u8psW9NYkEfYm2,1,0
0JYPPVRk8ANVJJcLOovPnOH4JfB2,3,1
0JanDxsN0EgOk1hKR6kmH32iRZb2,1,0
0JbQwXuY0eNEohvAa67coFpwdxc2,1,0
0JciYAJGQadm6qVudUKrhWtrR4d2,1,0
0Jela5kP7uMy7XBsVHUgzMEQE7m2,1,0
0Jg5wpHASVTLE1YqrSZcRobO55q2,1,0
0JghcKfzaBbTUur1T9EbfYgRqBu1,2,0
0JhK0Z0C3BeHxpeWkDlbHaPsxhq1,1,0
0JkEIcN712T5XsU1BerU924ZmKm2,1,0
0Jlj98ALjvMpOh2ov35bc0qrJof2,4,0
0JltskLTJSbQf0sOPa4Dc4K0Cwr1,1,0
0JmBqdZOKkdYw9S8rjl0jZBW0083,1,0
0JmOlLZSbZTM2XZD8O3CqpP8BbD3,1,0
0Jsjw5Hq5lYmVZadokYji9Q6g4P2,3,0
0K3M854qGWZnTpvB7bSTEVN9bCX2,1,0
0K3dN9j0V4bGALEZLLem8aFOTm93,1,0
0K63srMRazeD9DvAw7SxgTRWbeZ2,1,0
0K7iCzO64SdDGcnDdXGq11qYKMs1,1,0
0KGgDeuGQdhRYUBlAH3ttkjZFI73,2,0
0KJchhViYvQyYW4f5NQpnKTr3Wo2,1,0
0KKwC0fFTpWBg8sGPVhUg0li0FE2,3,0
0KMCj0e3I5SUFFj1r6B5qguCNWy1,1,0
0KN8vzGAr3hUj1lDnsDRtFavwsv1,1,0
0KRV6fGrltf6UtnLSsvqJJNFWx13,1,0
0KUPCrx9TORrtqMkAvgMKg1XKNk2,1,0
0KVGrDnojiQxUmYwQzubFoocpIo2,1,0
0KVbMnPC7GWZu97Of1oXIgEePlz1,1,0
0KZ6sP4cHIf80YWEbddnl3bUV3l1,2,0
0Ka0RVauaSYF7vpBHXNCEgcQj5c2,1,0
0KbYYJCy5acWd38wvQiUb8IrjC42,1,0
0Kd8nOkWSLNzuYUJR4CKtrPYaVj1,1,0
0KeZy2dXpSWTJoaYZQI8Dqux1k03,1,0
0KfyxSjn05ReRNiHjOU8Xc5bnyC3,1,0
0KjVzw5pwxeiqiygIupAEcyX9Rt1,1,0
0KkJqIJv05MoAhxxnWF3CiTZYCS2,3,1
0KmIJLdRYdUn9RLI4Lpeznfhliu1,2,2
0KmietJX3GV7w4ttD02Zdmf8hb73,1,0
0Kt20wYyyjZxcVpNeLEL4CiMhI82,4,1
0Kua6sCDWPUbR7i8yGhoYim9WSD2,4,3
0Kxi6e7aLNQdP4dsUeEXnkPPCFt1,5,0
0KxovziPvDO8M4vOZkdIG7n3mTJ2,3,0
0Kxx4miQ74VaTMa3b50hhiLg0S83,3,0
0L13pj8jrQcOhWBxD7UAv2LXjgX2,1,0
0L1olYOJejh8sJzIfrBd7Mk70g53,1,0
0L4m5x9n5dNt14quhkCurgn8NLp2,1,0
0L785iDZrIaYvh6sGYVrvbOQsuz2,1,0
0L8AKcvrVGSqDuu8StbQXsSCWgk2,1,0
0L8LwvpR4eUraStzbYVanm7VIsW2,1,0
0L8vAkzWMfZokwvOC54g1z9QbHJ2,3,1
0L8yXlCz25apXz7i6qg2N34kzxq1,1,0
0LCKrXXXpLb9OMcQIO6JvOOaAjK2,1,0
0LF8hpvnjvUvlxDWJQgmBg0HpS73,2,0
0LFdptuPExaSwJQzS0KJxeO4Yd02,1,0
0LGHYSAwHnbCGefPbJBs9BsiSNq1,1,0
0LHo3bWpEicIbDdFWUl4rn0WwvQ2,1,0
0LKKRPQjdQXb4BKQZu5Q238d6m53,1,0
0LLks5H2OVMMHLvedll3vUTfPV13,1,0
0LNFbxsgT8TvsNphhQCEDwgtJJh2,1,0
0LP7y1x9NfdP7R1ATpzTDEsbSQq2,2,0
0LQbOuNzmcdbyPJdnkWv4ouT8rg1,3,0
0LQmXEzgVhfe2jfBh6GWl8ExELm1,1,0
0LREbtOFshc9NP4uRXne61NGaVn1,1,0
0LRpjpoR7wbtFHinCioEobF6aZD3,3,0
0LRqN770Lzgzjyc3daeoEh62l5E3,1,0
0LcGSS8cVidLAHfy5sluwozCNns1,1,0
0LcmQOWV1FcUA0fc2c7HGholXsO2,1,0
0LhJRG42jcYMELgpqUviY9PnrQ03,2,0
0Ll1iJSWWQcxbHEEcMiEz27PkM53,1,0
0LlUNH8FdTP0zfg0rnGM2u2ouVg2,3,2
0Lxq5ym0PlP0hXgAAmB8bZav94U2,1,0
0M0zo2jP1ccsviKDAru8JT9MwYf2,1,0
0M390f84alP6IcC8FdKhXhdcveD2,1,0
0M3eKIvc87VxM6659MHbRKA8BBr1,8,2
0M3pK8gk99NiKuJTUY0kL7V4P483,1,0
0M4pB5ETsCTjrnviRDoaGj9lfxJ2,2,1
0M4sc5z0agWY3aYmgwklCy8SADh2,1,0
0M4wS4pJT6WhJ6GtDaDKWHMmByO2,1,0
0MA71Gfeiwg7ZJ7lm0M97EiuBtt2,1,0
0MDHR4p5EiSkpcEKejv1bMa4WY42,1,0
0MDVT0ABUhbJ4jSg1hFF3DPufhB3,5,0
0MDqrVFc1devzQjy2TOLYxFoaDJ2,1,1
0MGsbg3RjeWq5ElHNtoqrytDAFx2,1,0
0MHSqyaz0qNTXZT94Mgp0A359f23,1,0
0MIEv3lfnmZfahpC4l9PIVEnZ9d2,1,0
0MKzIPJg7VQCa8E9cuacVDn2xQI3,1,0
0MLOjWwKHEUyn8TQoGC6JocyNVm1,1,0
0MLmaQv4IVSXQ90RwNgldagMKsA3,3,0
0MNL71xaVRdcZOwK07B7roh4X0p2,1,0
0MNam0EjfNfgfniES7ciAHVXso02,4,0
0MOn2qsy5dbj4TOW9YyzsuWcOi53,1,0
0MOolhWyUYfE1tok4tDAo8GlPfW2,1,0
0MQaJ9KnAIVY5bFQFSeo454KaRk2,1,0
0MQgx80UcHYsOtwECF3AhQvYDnG3,1,0
0MXMq4YGC4NdD77wPhzp5FqXJDx1,2,0
0MXSFzn31uVsrSkkybTdq62WRwD3,4,0
0MYGKA8IA0Tfjyt4d86A0BdOPph2,1,0
0MZYXgXUI7XIOQDklXqQL62Pnp83,1,0
0MZt3m1wL2bC1ce0QTy1kbWOpYX2,1,0
0MaZ0cEzdzQqLWXJKrt2oh4zmMM2,1,0
0MakLEUP51TSoGX5Z68Bl2gHNoN2,1,0
0MnKlYhpdZWL3qrGIhQ3FoCgVO82,2,0
0MrdqFNbyKOc5yQ0vaVgTp1WV7E3,1,1
0MsFI069prYqoe7dgYexIk5SCGB3,35,1
0Mt9JqOmx3VtmGNdrBPOWXWvwDA2,1,0
0MtsA6Dko3XuhCbGqSxbMLYdaQR2,1,0
0MvzpHKZgnfki1tAcy6h5iF8Nq73,1,0
0MzxmXWJfiY61P1BsuLLLCLSqmH2,3,0
0N3uKY9eMFOJT4fyrjKM0Vm8KTH3,1,0
0N65ag7PU1OqqQOsVR65tufinF03,1,0
0N89kCz6O0UkRfa46DTFKE7UsbO2,1,0
0N9rA2yrQ4Yg7B3eO9cdj8DBqf92,1,0
0NB7rUkY3fahsbSxJDGW1sHaDyB2,1,0
0NC2slq5rIcSS0n28x8GFXBWdQB3,2,0
0ND7xBNgX0hoCFtinAV4qNGSqR52,1,0
0NF05eReSpNxoKs9yEsBOGdd7gl2,2,0
0NGV7iTqlmdsrwX7e7jCyyJrRhv1,1,0
0NIdOzpFxBgcQqImoEjySphSuaB2,10,5
0NQsn38apcYXcnlQCqBwfTkwrCo1,5,1
0NQy9NPgFXethFmwis6DlvQ49j73,4,0
0NW5dvI9YQMaMAAaaNPk46lm7PD3,1,0
0NcHckbNVrhxRamV7vwpYaZZXQF2,1,0
0Nk8D53Utufb1qn0k2F3c6zHzqj2,1,0
0NlMYLHKzXfpK81DYSXMusTELdW2,3,0
0NlzKJKa1pNhgilagPRSbhYw7m42,2,0
0NmEmRU4OvQfYHecbYr2a4u3wkV2,1,0
0NmW0YB7SHPBOFa8fPpiqcbhBzw1,1,0
0NoXs1dMtZOIwxUenNj78DXx8yy1,6,3
0NrM8OXuUeOzWwZbXXRqAGfJoGv2,1,0
0NsII2pCK7VmmaXsUvxrjsNN62P2,1,0
0Nts2rY476VjASui39xVdAoBmJ72,2,0
0Nui82X4LUWDZjNAop7qtlisUer2,2,0
0Nv9xwJL61OeIwJetmWGaPcEZgE2,1,0
0NvC9FSe19cIbilh6VfS4hggaRU2,1,0
0NyJqG0X9SZLNjRqs0UbXVlgy8C2,1,0
0O7ABVuqiIYOLgIz97rJonIOpMy1,1,0
0O9lJ9kEOmOxQLLWjX7vDLXyWsp1,1,0
0OBUAfFpQQQYWvtrHBaASBqjBW73,2,0
0OCWdphOzZeJW1v3n9iudN4vGC33,1,0
0OPDmlPHncQAkLeBIOkXEm7zRWO2,1,0
0ORSsYxjcNO0tel5q9DZc0CcPqe2,1,0
0OTmxnoRguSLzgtqBDdvgUhfqCD2,1,0
0OWJgeWBkkbiUjr5cXyxZkIlRxC3,1,0
0OZg8zTQ1HUgxTvw8fyHG2rDMeg1,1,0
0OaB33J2nbYecx4jLRtRXsjyu5A3,1,0
0OdfQmq9EPdfLEoElsVRmsxO4Fq2,2,0
0OfvXAkEgLfT2ONo6Y95ptRVZcH3,1,0
0OgTv0PV1SXCVzex8a8bn8brs7s1,1,0
0Ohkt3zwOyYvaaABqI6LgDyV52w2,1,0
0OhsbABZiFPV5DIcgVNi2zlBmay1,1,0
0OmZmCT2OWUVbVMKlXJmp86bpcu2,1,0
0Op3Zt0Xzkhu8d354UY2mmqzShA2,1,0
0OpA7bX26hhZckRPdv5nntLrer43,1,0
0OqPuApFcUWrrd0Z3v7NKKpUapM2,1,0
0OquXlPSLdcBKWDv1T53RV3pQz32,3,0
0OrFQU8XWIaNJGwJejS1WWWuiS43,1,0
0OsbEprJvQNgJfAWtXqjaegx3My1,1,0
0Ov4LqSQR0MTfrsPn4xHPMmjrVB2,1,0
0OzQMS3ivUQAakJdfnwEAILorAf1,4,0
0OzszekrFtTgh6M93Fdv6d01FGT2,1,0
0OzzBxSG6qcqRzWA6qDYyB3j36O2,1,0
0P4GvoZ266ZPFtWUDPDSlwySjcr2,1,0
0P5ZgZudLYYwRxkCYZeTYLjU19q2,1,0
0P7s0ruRjzVg0Fiz1cRGORkDZTu2,1,0
0PA0gAArzth3jgnaIAZ1S1DnONn1,1,0
0PAIUN9IlwagFB1Px4zxhZyN93L2,2,1
0PAxxsq5QgSlF5a9B3YCT2o2Elz2,1,0
0PBrRRNtFUSkWNuKkzjtaQsgvfG2,1,0
0PFW2S4Y4BWe4sRDoGuDrW3qEnJ2,1,0
0PGYwhJTmyUBlnpYSKHJlKVzIfT2,1,0
0PIE2dsYQWb071d2mL9G3x7mFih2,1,0
0PITmixz8zSByV4T2uAAFkxjNmC3,2,0
0PItlfVdHldh5pWIfoOwxExqrHD2,3,1
0PNCnF1gKuNgKwR4AP18hbIds992,1,0
0PNkoMpLR2Q5U8p8KlqgdAFDqnv1,1,0
0PQPDMhYJ1f0Q7ZoECdxxhi3IVC3,3,0
0PSBFrtrNyMEsVkKoIYmO9T2Ab22,2,0
0Pbn2ayDIIRt6ymbd54fFwR4SEZ2,1,0
0Phdgg2hY1bO79E9I8hLflmrsg82,12,0
0Pr18S7Do5VdHzls2glX44dnhD03,1,0
0PyGw95amhT7OQ82z1CyQtOC0g83,1,0
0Q1bVkrLo8fVMwSCwvLOD5cSBvi1,1,0
0Q1ekpOcGgR6uXr6UgRTTPUYn9o2,2,1
0QB7C4XpxyeSL82NqaVdj2rif943,1,0
0QDpv1kvjraBbDITMzXcs7eyJej1,6,0
0QHvRm1zg2fOMqqXfwvjdtWmb9m2,2,0
0QJoKQuAc5ZTKjIT1bs6zqiJPYq1,1,0
0QLVzKzhPhYAdvHehzpbUmXrgRz2,1,0
0QO6jXVRyzfaj0XvYU4AzCzyOpr2,3,0
0QRebDf6DQNBg66Hyh88Rg80yoA3,1,0
0QYXA0Hn2dQ3EI1Gcl7wHRe4m933,1,0
0QbQzPuRybSRha26ig1nsUwGoMq1,1,1
0QbdQFlNQTgXBrAB4cXkCuix1Y72,2,0
0QcsukQG1VVtBV4JpnYcX5Fwb9V2,1,0
0QdBsKoVEZcJGB1AZWUfoP4qgvu1,1,0
0Qe7aYZy2Dg2eAZW5LSxTZQKVYx1,1,0
0Qftk8JulPQC99s4xm9PwR2mFpp1,1,0
0QgG5OjPuPeQHV24u94WqzhorOC3,1,0
0QilibWHl0gHy58s7Gj9fN5IRZo2,1,0
0Qjy13LZxRcFJ755ISzC1tMpKHE3,1,0
0Qm5smWDttRtwCo5CeJA2m2PRH02,1,0
0Qnpy0UeNvhxEwKxfqq46OWmzR02,1,0
0Qo7kN40GUbxffYHqUKlHFTIVSs2,1,1
0QqbKWGwLfYGpPWCfsGL2XhxxBB2,1,0
0QxXVqs6aYfRguIk7PDqTRNSHwO2,6,3
0QyvpRH642WTwl7k94IFXLCjhBC3,1,0
0R1DHtnjikay9O1sxhK9I8Y87aI2,1,0
0R23qa4uOnPPkWYkkKftmrMafoT2,1,0
0R59kKcnRhaYv9MgmxSjLV6z5Xi1,1,1
0R8KqNhx14Xz8HS9vtcTn5JCu473,1,0
0RAAcjwYLleryOnEpzmnAPTOsDb2,1,0
0RDru7aUoONWLtcVMPKE4IUyGPg1,1,0
0REAijNC61WqhIbb9pIL8xW9mXq2,1,0
0RNxF7CyOOcLm0EZV0PBrMx0d7g1,19,2
0RRbJqDtv9UKDgyNx8Bg0WKft2a2,2,0
0RSHvLYXwXS9PKGMhLeKRieARVt1,3,0
0RT6twnEtKZbzLOTA08Ak27P4UL2,1,0
0RUN9CKCFTgOGragF7zorlObrCe2,2,0
0RXBFjB2lhcsBjYmpHMayAwr47p2,1,0
0RXOJoxsmoMzFG4szdJft6cTQ9J2,1,0
0RaWvJWBMPSunhyUjRKzPpZDLbJ2,1,0
0RbfWD3Iy1TPuCfQK08Uy9V6MKQ2,1,0
0RcBWqGGC6flhL3Ri4r1ueo1y313,4,0
0RcXkLcH6GQOQ6h6xzQETAUWfgM2,1,1
0RfYSc7mU7TaT1jURG9FPVU2ZjJ3,1,0
0RfZXh94hDNJ3q7XGzPzRTlIQwx2,4,1
0RmDC8P15eVktVlBVuIKpCAnkxz1,1,0
0Ro3MG0j90fViDr8XgBDtjP4mo33,2,0
0RtO2QDnVIZT2nE9hd96hFU9u6X2,1,0
0RtUQWV7JlMEQwtSeCRFmr6KGaI3,1,0
0RtYp2xToNXRUdF8ZJ8uvb1gBjv1,2,0
0RuMzBXTOzXPr6eLajXyLIDGZ1n1,1,0
0Rws7lSGomVqMfRbfHtmYFKpJut1,1,0
0Ry3GUdB9wWmaA0qqlkdRqmG5gh2,4,1
0S07HqCNBtVya8xrWCzSBKxLgzX2,1,0
0S2y4IB4LUZTZBWT02L2PVSPAih1,1,0
0S3nqj3zd0XZ2nGhJsCKn0OHl302,1,0
0S6yKBOzi4U4XN5XSIhZQ2QU5Jk1,3,0
0SA6mBM6ypexZ3ZuWJGP1AL80go2,2,0
0SEMu1mM5rSsFxy0Irq2wAUQ8qB2,2,0
0SEjKWNZXSNQxdfDMOV9qo3LGd52,1,0
0SFm3SK8RMbtKlZKOfvWPAs63vf1,1,0
0SHukZ9ml0PTNF7jwaigfKv0Cxx1,1,0
0SI1eBjjFuWqQjQnMIPdP4onfcW2,4,0
0SPWKUmUxzO68L0olwiUBda2KYA2,1,0
0SPZlUaeQUVH1CnAc0UWQu3a2ik1,1,0
0SQiOPX6QqZ0heqQEy3PWMjKOKl1,1,0
0SaH8FUerKfsj0Wiri8Ngv8xRPJ2,1,0
0Sf8Xh5a7Heq11YomraumTZbmx43,1,0
0SoBgt5nuoP2ZxLeHjP5jQ8TxPE2,1,0
0SrLXJNZGxVpfnJU9pvTVd1hvaB2,1,0
0SzIKv5RoSb28y24PyCuTSTw9002,1,0
0T0KQsHKVShOQECNNFz6Su9AWBb2,25,10
0T238y1iBRTol2COBkjieNPx07D3,1,0
0T2s8SQhCPTfzhGGi1gTCZ4Cwmv1,1,0
0T4PXsZ4GlWgTni68jeRZms78Xo2,1,0
0TAPTZ7tlydCaqgy0splGctAyhF3,7,0
0TAafUuCXWRU7CIYQyHKWBCxpwI2,2,0
0TAb37rOPqhqgYdAiNtihFL3hka2,1,0
0TChgTaICTTgIn6GcLHqJc6c7i62,1,0
0TDYhxpyeaM35AdQhNzS0CCFcu53,4,0
0TH8YgT7H3YPRK1E4uNgT9AAU812,1,0
0TKpe0N3IhaACcHPD9Vxz8XUm5p1,2,2
0TMk0L25afTABgqRsQ1Sq8DjWbX2,1,1
0TNYFvYkleZUiZjTSBRtxdfTvtF3,1,0
0TOi5mDxF3NSzP4Q8OB5BTPotQv1,1,0
0TRbITT9CdRrydx50JPnqbV348i2,3,0
0TUdQSfMqISrf7uZusFPu2szhHC2,1,0
0TUqqDCH35fyrBvwhexlnvFKFIQ2,5,0
0TbgMHjBjmcaEvB5D1Pjqy733Dh2,1,0
0TjXRJW0WSTlPX6pW89M8eLIgyU2,1,0
0TluIDqJXDOowPfpHIeMLC7ISDh2,3,0
0Tqls489IES3wI8Oa3nJo8RoEfp2,1,0
0Tsxve2AKLdm2IaVvGh10kwoa4H3,2,0
0TuoWbb3LjgAQFVMEzdOuXbZqQI2,1,0
0TxbPrsPS6cUv73CR4xNFPo8XD82,1,0
0TzfyUq7biMAZGl9fuM3VASbli03,1,0
0U3nV258TpXLS0o7KX9Q1ctoPCs1,1,0
0U7W9alxnsXiNIB3lS76TF48ioa2,2,0
0U8aGNX3aEPWrIC400SkKN9plX62,2,0
0U9TBhcUBVaDfgE9vMZEVR2depB3,1,0
0UBSNLcH59Se4F5qZZr4eG6se2T2,1,0
0UBeRISSDFaygwHOpyK6uVwZZla2,4,0
0UD6pqHYjSdSNZAs4Qpz0ukrq2G3,1,0
0UF61gBRrnUjLdqnldXJTUkXy0o1,1,0
0UHf9YbcTeQdBhmuLkEC6mMROhT2,1,0
0UJXe9BNmrh1cgqavPcm2yJxfpw2,1,0
0UJrbFoDkVbAUrRv09flUfNNRrM2,2,0
0ULWvK7drZPHPDE6cYjLPE16E9Z2,1,0
0UMHTgaBYHccanUU5128z2u98lv1,1,0
0UMVPUGKFVR9zFrUhu0UuKu1lbj2,1,0
0UNCVRKjCzZQAEudOYlqFpShfLZ2,1,0
0UOZ20x8tvbXcEedSewCkd9uQIe2,1,0
0URaOlfvHVUWtnKYTM8z5ZVPk683,1,0
0USH5FO6MyPa3fHi5Trn0Os9P1n1,1,0
0UTVHZCRToTrE9C3DAIPofLRwzF2,1,0
0UZiTkFRt4RRNFatD9u4cABSd262,5,0
0UgyILdnljZ4ugWY13NP3bycwm23,1,0
0UizaI5Z8VWibGYPn0VXT6p2P9C2,1,0
0UjZ8rbwRzPNU5o25p7vapcZCkZ2,1,0
0Ujy0dGU5rOXoi8kT0pd5rqGKtg2,1,0
0Um4CNTLopSWgMJRPq9JJ3bmF1a2,1,0
0Unden5uvZePPPCRerjfbdvpBqn2,3,0
0UnwsJzpGdUrk2W8O2vutsapax42,5,0
0UpgMfLtNAVyAjjIgj03vWskmQx1,1,0
0UuGCmUG7jeVsOLP7V18MOVGfj53,2,0
0Uvn4PfqLibOEhjruYuPWDjiSS93,20,9
0UyNjqoyYFUg32JZ2WhSwhVwqAt2,1,0
0V2TZ4rVyZSdRTJjxk8z4ufAWfm1,2,1
0V2VKsRy6IPDoUkGW6AH4fuXMh43,9,2
0V3NS29sPTUWUgH6oZessq0v37h2,1,0
0V3ki5Y5qpdPVDt2xGCzbbOrijZ2,1,0
0V53gS71iwWyvAOi6OwlpwbrmX43,1,0
0VD2ihoPuaYbtgzlf5cQLfkyso43,1,0
0VIK04BLYJYvSOCerSs7LRdORYx1,6,0
0VIMwxg764MS5z4LFyoXUkNVVN22,1,0
0VKQOyBjA2c5YpYEGyquHOSm0802,3,0
0VKzWJK4anPqgwAuOzPeFHXYz6J2,2,0
0VL3sqLJAzYhk2HdybaXANv5w3O2,5,5
0VNuK9MJclfP67yfScQ0MBOemCA3,1,0
0VOtDC8llbNmnILPQVVyuZYmsTv2,3,0
0VUzWSqnYDafRvtQnjTovbrFmfm1,67,0
0VVKti3IOINseJ4vLEwPqKY9mSd2,1,0
0VXoXFNhnQOYCcDf4lReEeTsmMx1,2,0
0VYWye8E16cL1hoKbI6qv8aEdjb2,3,0
0VbRojh6GDNk1dKd3XKdOq7EZ882,25,1
0VctIaSKjJPnQsqPQbh1F9x94jk1,1,0
0VhHQ8SPxphZvjLYGroXbDNjlnv2,1,0
0ViluE6dcQeS4gbznACCfLe7oLh1,1,0
0Vj4awB9mHRn0CMgFZOraL4PXh92,1,0
0VjJibyAajR5h8KxnLcp2UTTyRi1,5,0
0VmCsssNsGhA047ZWjSxNrpingE2,1,0
0Vo7rRfketY5JFPTLcFjQHOARIJ3,1,0
0VqfNeQCVwPbyuF3wwGgG8QGvcI3,1,0
0Vqg1efj6PhFQMxfRREuwp8HFK02,1,0
0VrMI2rF9javPWVmzoNffmCQSNW2,1,0
0Vtu813KAoc0xCLRPnFo9FPv1Bk2,1,0
0VwMJ4AvlfWAktI6dno3iZOrMIa2,1,0
0VzHHMk6jZYrlQpYfdSeSPRAcrm1,1,0
0W13lwZjX1dm2nxohgHtu7KGHcD2,1,0
0W2OpYUdUBRSf3Irm76HUW5giMm2,1,0
0W7m0hgPeBdiAWsrOkKWGo16nst1,1,0
0W88EUBGPnaJlzwP0zNKIpd8oek2,1,0
0WAOE2FA5rcsUM2GSywYitF5AlQ2,1,1
0WAX4zy7SjheK2bwjoDHCpue9u13,1,0
0WAxMhMOKHUCXHdjc6blbQgWPcm2,6,0
0WCDyLswbPcJtkpGQl1AkmEpjZP2,3,0
0WE3VmaosbM7aQhO38SdEbzfSRO2,1,0
0WKZMpS3T8hzdTX6n4KUKWnxPrx1,1,0
0WMLTe29gXfK67BCfEADgaLCZ1l2,11,0
0WPOmYDJN4dqPHJR0RsaD2j10ql1,1,0
0WPYvvDhk7WP33PObYhuwRiQIMx1,1,0
0WSRuKw0cqO9MGzSM9fsxlVLK222,1,0
0WU3RCl84gWpfC7XKLhVAy3eWBw1,1,0
0WXczsCqBDQKD1jmbotKBrwFvXn2,1,0
0Wd3TuIqbmhKzuhsRftVVMjqvYs1,1,0
0Wh7KT2rw4Pbnfy4PB3TcoYfyKF2,3,0
0Wm83nUWkuhLEoyuKEs0PkfTvRn1,1,0
0WmTu91M0mTwgIhvOnq8sYoLABH2,1,0
0WrjnEsaDlOAM3Cop6gwfwx6Hsx1,1,0
0X2Uqum6RoM0FABbrMxj7Xegnsz1,1,0
0X2aZzqRXkYiVTPBuoCy38i894d2,2,0
0X3mPDliUUQKZ7OTJwlorKXyLn13,1,0
0X5zpLrv09ccTtlP9Qpv7pQAfh53,1,0
0X6sajRMLncaA7JEPdJsJskDsLJ3,1,0
0XE84mGV7Gb2px2nHWBu2fJkavz1,1,0
0XFDFiq9eog3CGAEh8vPLMfCuWg1,1,0
0XGDCA0F76PVZuBRYuycXwT2TwB3,1,0
0XGvHEjm5FSl6EpKMYmIlbpY6H13,4,1
0XIVZaCoVsSt3uBWyspdZzpQFRs1,1,0
0XJVJRYF4ghJ7eKXbj1Cn8rJK1I3,1,0
0XLPeyOTDoevp9P6MXgLmTXg9oH3,1,0
0XMfSKNeirQ0d2R2vHS3v3oTK143,1,0
0XMtvqoM9gSYgV3b1xT9qLoJbAx2,1,0
0XOkDF8eYYPiOkBsJ9nTIX3KYWf2,3,0
0XRGMIjU7cdp5SfVsI5WMrr8IC63,4,0
0XS1fsD5JiXqu5LAepg0hj6RUNv2,2,1
0XWdZkBuGKYt0SvSrQ1pCnAljWJ3,1,0
0XZ10nqhW5cHpJ3CgMyxxh8ntAI3,1,0
0XbD3KoQ7sTbEvRYOHcoQSh3Wba2,4,0
0XfOl4EoROVfTAnGJgboQY8Nv463,1,0
0XfPRZKStEaPGfuzwLTPIyxKQIG3,1,0
0XfUlTPMQPP5TaZUFNOp4HTHPgl2,1,0
0XgRBXd5BtgP4619sbg7hyD2v4x1,1,0
0Xju3OpfUMWloPX4NDN4siew8lZ2,1,0
0XlTxtFt2EbEjHJixkg9SxpLL963,1,0
0XoKndv1SSNZPeaaH4fHK9ATYhK2,1,0
0XpIztTHXlhTk2X0yZP3nGqD0cL2,1,0
0XrHWRQSloTuwp5IbVZwWGerAdo1,2,0
0XrTxMz2j2V59RLCUOqmJvldHG43,1,0
0Xrfoco9tXhOkikzu0o4zdUDkzP2,1,0
0XrgQlc0Q3QCPE5cDzWsL0SLfYn2,1,0
